,date,team,against,home,goalie,dec,SA,SV,TOI
1469,2015-03-23,LAK,NJD,@,Jonathan Quick,W,20,19,59:55
1470,2015-03-29,NJD,ANA,h,Cory Schneider,L,25,23,58:22
1471,2015-03-29,ANA,NJD,@,John Gibson,W,27,26,60:00
1472,2015-04-03,NJD,MTL,h,Keith Kinkaid,W,33,31,65:00
1473,2015-04-03,MTL,NJD,@,Dustin Tokarski,O,18,16,64:57
1474,2015-04-07,NJD,NYR,h,Cory Schneider,L,39,36,59:58
1475,2015-04-07,NYR,NJD,@,Cam Talbot,W,21,19,59:42
1476,2014-10-11,NYI,CAR,h,Chad Johnson,W,24,21,59:51
1477,2014-10-11,CAR,NYI,@,Anton Khudobin,L,31,27,58:26
1478,2014-10-16,NYI,SJS,h,Jaroslav Halak,W,23,20,65:00
1479,2014-10-16,SJS,NYI,@,Alex Stalock,O,45,42,65:00
1480,2014-10-21,NYI,TOR,h,Jaroslav Halak,L,23,18,40:00
1481,2014-10-21,TOR,NYI,@,Jonathan Bernier,W,36,34,60:00
1482,2014-10-25,NYI,DAL,h,Chad Johnson,W,31,26,60:00
1483,2014-10-25,DAL,NYI,@,Anders Lindback,L,28,22,59:00
1484,2014-10-28,NYI,WPG,h,Jaroslav Halak,L,30,26,58:55
1485,2014-10-28,WPG,NYI,@,Ondrej Pavelec,W,21,18,60:00
1486,2014-11-11,NYI,COL,h,Jaroslav Halak,W,20,20,60:00
1487,2014-11-11,COL,NYI,@,Semyon Varlamov,L,46,40,60:00
1488,2014-11-18,NYI,TBL,h,Jaroslav Halak,W,28,26,60:00
1489,2014-11-18,TBL,NYI,@,Evgeni Nabokov,L,36,31,60:00
1490,2014-11-22,NYI,PIT,h,Jaroslav Halak,W,28,27,60:00
1491,2014-11-22,PIT,NYI,@,Thomas Greiss,L,35,31,60:00
1492,2014-11-24,NYI,PHI,h,Jaroslav Halak,W,21,21,65:00
1493,2014-11-24,PHI,NYI,@,Steve Mason,O,46,46,65:00
1494,2014-11-26,NYI,WSH,h,Jaroslav Halak,W,27,25,64:35
1495,2014-11-26,WSH,NYI,@,Braden Holtby,O,35,32,64:36
1496,2014-11-29,NYI,NJD,h,Jaroslav Halak,W,35,34,60:00
1497,2014-11-29,NJD,NYI,@,Cory Schneider,L,27,25,58:48
1498,2014-12-02,NYI,OTT,h,Jaroslav Halak,W,18,16,63:06
1499,2014-12-02,OTT,NYI,@,Craig Anderson,O,28,25,63:06
1500,2014-12-06,NYI,STL,h,Jaroslav Halak,L,40,34,59:42
1501,2014-12-06,STL,NYI,@,Martin Brodeur,W,15,14,40:00
1502,2014-12-13,NYI,CHI,h,Jaroslav Halak,W,25,23,60:00
1503,2014-12-13,CHI,NYI,@,Scott Darling,L,41,38,58:38
1504,2014-12-15,NYI,NJD,h,Jaroslav Halak,W,28,26,64:53
1505,2014-12-15,NJD,NYI,@,Keith Kinkaid,O,33,31,65:00
1506,2014-12-20,NYI,TBL,h,Jaroslav Halak,W,21,20,60:00
1507,2014-12-20,TBL,NYI,@,Andrei Vasilevskiy,L,47,45,58:46
1508,2014-12-23,NYI,MTL,h,Chad Johnson,L,21,18,59:31
1509,2014-12-23,MTL,NYI,@,Carey Price,W,38,37,60:00
1510,2014-12-29,NYI,WSH,h,Jaroslav Halak,W,26,23,62:53
1511,2014-12-29,WSH,NYI,@,Braden Holtby,O,39,35,62:46
1512,2015-01-16,NYI,PIT,h,Jaroslav Halak,W,24,21,60:00
1513,2015-01-16,PIT,NYI,@,Marc-Andre Fleury,L,34,29,59:05
1514,2015-01-19,NYI,PHI,h,Jaroslav Halak,W,29,25,59:52
1515,2015-01-19,PHI,NYI,@,Rob Zepp,,20,16,31:19
1516,2015-01-27,NYI,NYR,h,Jaroslav Halak,W,41,40,59:58
1517,2015-01-27,NYR,NYI,@,Henrik Lundqvist,L,38,34,60:00
1518,2015-01-29,NYI,BOS,h,Jaroslav Halak,L,32,28,58:16
1519,2015-01-29,BOS,NYI,@,Tuukka Rask,W,45,43,59:53
1520,2015-02-03,NYI,FLA,h,Jaroslav Halak,L,29,26,58:48
1521,2015-02-03,FLA,NYI,@,Al Montoya,W,34,32,60:00
1522,2015-02-10,NYI,EDM,h,Jaroslav Halak,W,36,34,60:00
1523,2015-02-10,EDM,NYI,@,Viktor Fasth,L,28,25,59:03
1524,2015-02-12,NYI,TOR,h,Jaroslav Halak,W,34,32,59:58
1525,2015-02-12,TOR,NYI,@,Jonathan Bernier,L,41,38,58:57
1526,2015-02-14,NYI,CBJ,h,Jaroslav Halak,W,37,34,60:00
1527,2015-02-14,CBJ,NYI,@,Anton Forsberg,L,46,40,60:00
1528,2015-02-16,NYI,NYR,h,Jaroslav Halak,L,42,36,59:14
1529,2015-02-16,NYR,NYI,@,Cam Talbot,W,43,38,59:58
1530,2015-02-19,NYI,NSH,h,Jaroslav Halak,W,32,30,59:51
1531,2015-02-19,NSH,NYI,@,Pekka Rinne,L,40,35,59:48
1532,2015-02-22,NYI,VAN,h,Jaroslav Halak,L,23,20,56:07
1533,2015-02-22,VAN,NYI,@,Eddie Lack,,27,27,38:47
1534,2015-02-24,NYI,ARI,h,Chad Johnson,W,28,27,60:00
1535,2015-02-24,ARI,NYI,@,Mike Smith,L,39,34,60:00
1536,2015-02-27,NYI,CGY,h,Jaroslav Halak,W,27,26,60:00
1537,2015-02-27,CGY,NYI,@,Karri Ramo,L,38,37,58:24
1538,2015-02-28,NYI,CAR,h,Chad Johnson,L,41,36,57:35
1539,2015-02-28,CAR,NYI,@,Cam Ward,W,24,21,60:00
1540,2015-03-10,NYI,NYR,h,Jaroslav Halak,L,22,20,58:43
1541,2015-03-10,NYR,NYI,@,Cam Talbot,W,30,29,60:00
1542,2015-03-13,NYI,OTT,h,Jaroslav Halak,L,28,26,58:51
1543,2015-03-13,OTT,NYI,@,Andrew Hammond,W,35,34,60:00
1544,2015-03-14,NYI,MTL,h,Michal Neuvirth,L,29,27,58:07
1545,2015-03-14,MTL,NYI,@,Carey Price,W,36,35,59:58
1546,2015-03-24,NYI,MIN,h,Jaroslav Halak,O,32,31,65:00
1547,2015-03-24,MIN,NYI,@,Devan Dubnyk,W,38,37,65:00
1548,2015-03-26,NYI,LAK,h,Jaroslav Halak,L,37,34,58:40
1549,2015-03-26,LAK,NYI,@,Jonathan Quick,W,27,25,60:00
1550,2015-03-28,NYI,ANA,h,Michal Neuvirth,L,24,21,58:43
1551,2015-03-28,ANA,NYI,@,Frederik Andersen,W,31,29,60:00
1552,2015-03-29,NYI,DET,h,Jaroslav Halak,W,25,21,60:00
1553,2015-03-29,DET,NYI,@,Jimmy Howard,L,16,15,38:23
1554,2015-04-04,NYI,BUF,h,Jaroslav Halak,W,21,21,60:00
1555,2015-04-04,BUF,NYI,@,Andrey Makarov,L,36,33,60:00
1556,2015-04-11,NYI,CBJ,h,Jaroslav Halak,O,37,33,65:00
1557,2015-04-11,CBJ,NYI,@,Curtis McElhinney,W,52,48,64:40
1558,2014-10-12,NYR,TOR,h,Henrik Lundqvist,L,24,18,35:13
1559,2014-10-12,TOR,NYR,@,James Reimer,W,26,24,46:43
1560,2014-10-14,NYR,NYI,h,Henrik Lundqvist,L,27,21,60:00
1561,2014-10-14,NYI,NYR,@,Jaroslav Halak,W,43,40,59:51
1562,2014-10-16,NYR,CAR,h,Henrik Lundqvist,W,30,29,64:54
1563,2014-10-16,CAR,NYR,@,Anton Khudobin,O,34,33,64:55
1564,2014-10-19,NYR,SJS,h,Henrik Lundqvist,W,33,33,60:00
1565,2014-10-19,SJS,NYR,@,Alex Stalock,L,29,25,59:54
1566,2014-10-27,NYR,MIN,h,Henrik Lundqvist,W,30,26,60:00
1567,2014-10-27,MIN,NYR,@,Darcy Kuemper,L,20,15,59:07
1568,2014-11-01,NYR,WPG,h,Henrik Lundqvist,O,25,25,64:47
1569,2014-11-01,WPG,NYR,@,Ondrej Pavelec,W,38,38,64:53
1570,2014-11-03,NYR,STL,h,Cam Talbot,O,34,31,65:00
1571,2014-11-03,STL,NYR,@,Brian Elliott,W,39,36,65:00
1572,2014-11-05,NYR,DET,h,Henrik Lundqvist,W,28,25,61:50
1573,2014-11-05,DET,NYR,@,Jonas Gustavsson,O,30,26,59:23
1574,2014-11-09,NYR,EDM,h,Henrik Lundqvist,L,32,30,58:48
1575,2014-11-09,EDM,NYR,@,Viktor Fasth,W,21,20,59:58
1576,2014-11-11,NYR,PIT,h,Henrik Lundqvist,W,33,33,60:00
1577,2014-11-11,PIT,NYR,@,Marc-Andre Fleury,L,35,30,59:53
1578,2014-11-13,NYR,COL,h,Henrik Lundqvist,O,29,26,64:21
1579,2014-11-13,COL,NYR,@,Semyon Varlamov,W,33,30,65:00
1580,2014-11-17,NYR,TBL,h,Henrik Lundqvist,L,30,25,59:47
1581,2014-11-17,TBL,NYR,@,Ben Bishop,W,16,15,59:49
1582,2014-11-19,NYR,PHI,h,Cam Talbot,W,31,31,60:00
1583,2014-11-19,PHI,NYR,@,Steve Mason,L,34,32,56:28
1584,2014-11-23,NYR,MTL,h,Henrik Lundqvist,W,21,21,60:00
1585,2014-11-23,MTL,NYR,@,Dustin Tokarski,L,34,29,60:00
1586,2014-11-29,NYR,PHI,h,Henrik Lundqvist,W,23,21,59:55
1587,2014-11-29,PHI,NYR,@,Ray Emery,L,34,30,57:23
1588,2014-12-01,NYR,TBL,h,Henrik Lundqvist,L,20,15,58:19
1589,2014-12-01,TBL,NYR,@,Ben Bishop,W,35,32,60:00
1590,2014-12-08,NYR,PIT,h,Henrik Lundqvist,W,35,32,63:45
1591,2014-12-08,PIT,NYR,@,Marc-Andre Fleury,O,29,25,63:45
1592,2014-12-21,NYR,CAR,h,Cam Talbot,W,18,18,59:48
1593,2014-12-21,CAR,NYR,@,Anton Khudobin,L,31,30,58:28
1594,2014-12-23,NYR,WSH,h,Henrik Lundqvist,W,32,30,60:00
1595,2014-12-23,WSH,NYR,@,Braden Holtby,L,27,23,58:31
1596,2014-12-27,NYR,NJD,h,Henrik Lundqvist,W,20,19,60:00
1597,2014-12-27,NJD,NYR,@,Cory Schneider,L,27,25,59:35
1598,2015-01-03,NYR,BUF,h,Henrik Lundqvist,W,25,24,59:45
1599,2015-01-03,BUF,NYR,@,Jhonas Enroth,,30,28,47:26
1600,2015-01-13,NYR,NYI,h,Henrik Lundqvist,L,32,29,40:00
1601,2015-01-13,NYI,NYR,@,Jaroslav Halak,W,27,27,60:00
1602,2015-01-20,NYR,OTT,h,Henrik Lundqvist,W,35,33,62:46
1603,2015-01-20,OTT,NYR,@,Craig Anderson,O,35,32,62:49
1604,2015-01-29,NYR,MTL,h,Henrik Lundqvist,L,26,25,58:44
1605,2015-01-29,MTL,NYR,@,Carey Price,W,24,24,60:00
1606,2015-01-31,NYR,CAR,h,Henrik Lundqvist,W,32,31,60:00
1607,2015-01-31,CAR,NYR,@,Cam Ward,L,37,33,60:00
1608,2015-02-02,NYR,FLA,h,Henrik Lundqvist,W,36,33,60:00
1609,2015-02-02,FLA,NYR,@,Roberto Luongo,L,37,32,59:28
1610,2015-02-04,NYR,BOS,h,Cam Talbot,W,20,18,60:00
1611,2015-02-04,BOS,NYR,@,Tuukka Rask,L,25,22,58:33
1612,2015-02-08,NYR,DAL,h,Cam Talbot,O,25,22,60:58
1613,2015-02-08,DAL,NYR,@,Kari Lehtonen,W,36,34,61:02
1614,2015-02-19,NYR,VAN,h,Cam Talbot,O,28,24,65:00
1615,2015-02-19,VAN,NYR,@,Ryan Miller,W,34,30,64:08
1616,2015-02-22,NYR,CBJ,h,Cam Talbot,W,30,27,65:00
1617,2015-02-22,CBJ,NYR,@,Curtis McElhinney,O,37,34,64:54
1618,2015-02-24,NYR,CGY,h,Cam Talbot,W,21,21,60:00
1619,2015-02-24,CGY,NYR,@,Karri Ramo,L,29,28,58:28
1620,2015-02-26,NYR,ARI,h,Cam Talbot,W,40,37,59:36
1621,2015-02-26,ARI,NYR,@,Mike Smith,L,38,34,58:39
1622,2015-03-02,NYR,NSH,h,Cam Talbot,W,26,25,60:00
1623,2015-03-02,NSH,NYR,@,Pekka Rinne,L,39,36,56:37
1624,2015-03-15,NYR,FLA,h,Cam Talbot,W,39,38,60:00
1625,2015-03-15,FLA,NYR,@,Dan Ellis,L,34,32,57:46
1626,2015-03-18,NYR,CHI,h,Cam Talbot,L,31,30,58:59
1627,2015-03-18,CHI,NYR,@,Scott Darling,W,25,25,60:00
1628,2015-03-22,NYR,ANA,h,Cam Talbot,W,38,36,60:00
1629,2015-03-22,ANA,NYR,@,John Gibson,,22,18,49:44
1630,2015-03-24,NYR,LAK,h,Cam Talbot,L,35,31,57:05
1631,2015-03-24,LAK,NYR,@,Jonathan Quick,W,36,34,59:50
1632,2015-03-29,NYR,WSH,h,Cam Talbot,L,30,26,59:53
1633,2015-03-29,WSH,NYR,@,Braden Holtby,W,25,23,60:00
1634,2015-04-04,NYR,NJD,h,Henrik Lundqvist,W,36,35,60:00
1635,2015-04-04,NJD,NYR,@,Keith Kinkaid,,26,23,47:31
1636,2015-04-06,NYR,CBJ,h,Henrik Lundqvist,W,32,29,63:31
1637,2015-04-06,CBJ,NYR,@,Sergei Bobrovsky,O,42,38,64:10
1638,2015-04-09,NYR,OTT,h,Henrik Lundqvist,L,26,24,58:25
1639,2015-04-09,OTT,NYR,@,Andrew Hammond,W,26,26,60:00
1640,2014-10-16,OTT,COL,h,Craig Anderson,W,31,28,60:00
1641,2014-10-16,COL,OTT,@,Calvin Pickard,L,27,23,56:36
1642,2014-10-18,OTT,CBJ,h,Robin Lehner,W,40,38,60:00
1643,2014-10-18,CBJ,OTT,@,Sergei Bobrovsky,L,18,17,31:04
1644,2014-10-25,OTT,NJD,h,Robin Lehner,O,29,26,62:39
1645,2014-10-25,NJD,OTT,@,Cory Schneider,W,35,33,63:06
1646,2014-10-30,OTT,CHI,h,Craig Anderson,O,39,35,64:30
1647,2014-10-30,CHI,OTT,@,Scott Darling,W,32,28,64:56
1648,2014-11-04,OTT,DET,h,Craig Anderson,W,32,31,60:00
1649,2014-11-04,DET,OTT,@,Jimmy Howard,L,31,29,59:40
1650,2014-11-06,OTT,MIN,h,Craig Anderson,W,35,35,60:00
1651,2014-11-06,MIN,OTT,@,Niklas Backstrom,L,17,14,59:42
1652,2014-11-08,OTT,WPG,h,Craig Anderson,O,37,36,64:57
1653,2014-11-08,WPG,OTT,@,Ondrej Pavelec,W,38,37,65:00
1654,2014-11-09,OTT,TOR,h,Robin Lehner,L,30,25,58:17
1655,2014-11-09,TOR,OTT,@,James Reimer,W,41,38,60:00
1656,2014-11-20,OTT,NSH,h,Robin Lehner,W,35,33,60:00
1657,2014-11-20,NSH,OTT,@,Carter Hutton,L,19,16,58:41
1658,2014-11-22,OTT,STL,h,Robin Lehner,L,33,30,60:00
1659,2014-11-22,STL,OTT,@,Brian Elliott,W,26,24,59:35
1660,2014-12-04,OTT,NYI,h,Craig Anderson,L,25,23,58:47
1661,2014-12-04,NYI,OTT,@,Jaroslav Halak,W,21,20,59:47
1662,2014-12-07,OTT,VAN,h,Craig Anderson,W,33,30,60:57
1663,2014-12-07,VAN,OTT,@,Eddie Lack,O,45,41,61:21
1664,2014-12-11,OTT,LAK,h,Craig Anderson,L,35,31,58:54
1665,2014-12-11,LAK,OTT,@,Jonathan Quick,W,35,32,60:00
1666,2014-12-19,OTT,ANA,h,Craig Anderson,W,34,32,59:53
1667,2014-12-19,ANA,OTT,@,Ilya Bryzgalov,L,31,25,60:00
1668,2014-12-27,OTT,DET,h,Craig Anderson,O,27,24,63:52
1669,2014-12-27,DET,OTT,@,Jimmy Howard,W,33,31,64:12
1670,2014-12-29,OTT,BUF,h,Craig Anderson,W,21,19,60:00
1671,2014-12-29,BUF,OTT,@,Jhonas Enroth,L,35,31,57:03
1672,2015-01-04,OTT,TBL,h,Robin Lehner,L,30,26,59:54
1673,2015-01-04,TBL,OTT,@,Ben Bishop,W,22,20,60:00
1674,2015-01-15,OTT,MTL,h,Craig Anderson,W,26,25,60:00
1675,2015-01-15,MTL,OTT,@,Dustin Tokarski,L,34,31,57:32
1676,2015-01-17,OTT,CAR,h,Craig Anderson,L,28,25,58:41
1677,2015-01-17,CAR,OTT,@,Anton Khudobin,W,32,30,60:00
1678,2015-01-21,OTT,TOR,h,Craig Anderson,W,40,37,59:48
1679,2015-01-21,TOR,OTT,@,James Reimer,L,26,22,58:21
1680,2015-01-29,OTT,DAL,h,Robin Lehner,L,39,35,59:16
1681,2015-01-29,DAL,OTT,@,Kari Lehtonen,W,28,25,60:00
1682,2015-01-31,OTT,ARI,h,Robin Lehner,W,37,35,59:57
1683,2015-01-31,ARI,OTT,@,Mike Smith,L,20,15,42:15
1684,2015-02-05,OTT,WSH,h,Robin Lehner,L,29,27,59:22
1685,2015-02-05,WSH,OTT,@,Braden Holtby,W,26,25,60:00
1686,2015-02-07,OTT,CBJ,h,Robin Lehner,L,32,29,59:53
1687,2015-02-07,CBJ,OTT,@,Curtis McElhinney,W,35,34,60:00
1688,2015-02-12,OTT,PIT,h,Robin Lehner,O,29,25,64:45
1689,2015-02-12,PIT,OTT,@,Thomas Greiss,W,33,29,64:45
1690,2015-02-14,OTT,EDM,h,Robin Lehner,W,27,25,60:00
1691,2015-02-14,EDM,OTT,@,Richard Bachman,,27,23,39:01
1692,2015-02-16,OTT,CAR,h,Robin Lehner,L,31,27,39:06
1693,2015-02-16,CAR,OTT,@,Cam Ward,W,32,29,59:56
1694,2015-02-18,OTT,MTL,h,Andrew Hammond,W,44,42,59:58
1695,2015-02-18,MTL,OTT,@,Dustin Tokarski,L,38,35,59:06
1696,2015-02-21,OTT,FLA,h,Andrew Hammond,W,22,21,59:58
1697,2015-02-21,FLA,OTT,@,Roberto Luongo,L,39,35,60:00
1698,2015-03-06,OTT,BUF,h,Andrew Hammond,W,26,24,60:00
1699,2015-03-06,BUF,OTT,@,Anders Lindback,L,37,34,58:47
1700,2015-03-08,OTT,CGY,h,Craig Anderson,W,46,42,65:00
1701,2015-03-08,CGY,OTT,@,Jonas Hiller,O,19,19,37:43
1702,2015-03-10,OTT,BOS,h,Craig Anderson,L,22,19,58:04
1703,2015-03-10,BOS,OTT,@,Tuukka Rask,W,40,39,60:00
1704,2015-03-15,OTT,PHI,h,Andrew Hammond,W,28,27,64:42
1705,2015-03-15,PHI,OTT,@,Ray Emery,O,28,27,65:00
1706,2015-03-19,OTT,BOS,h,Andrew Hammond,W,35,31,59:50
1707,2015-03-19,BOS,OTT,@,Tuukka Rask,L,31,26,58:33
1708,2015-03-21,OTT,TOR,h,Andrew Hammond,W,25,22,59:58
1709,2015-03-21,TOR,OTT,@,Jonathan Bernier,L,22,21,36:25
1710,2015-03-23,OTT,SJS,h,Andrew Hammond,W,31,29,60:00
1711,2015-03-23,SJS,OTT,@,Antti Niemi,L,36,32,58:58
1712,2015-03-26,OTT,NYR,h,Andrew Hammond,L,22,17,37:05
1713,2015-03-26,NYR,OTT,@,Cam Talbot,W,24,23,60:00
1714,2015-03-29,OTT,FLA,h,Craig Anderson,L,36,33,59:11
1715,2015-03-29,FLA,OTT,@,Dan Ellis,W,27,25,60:00
1716,2015-04-02,OTT,TBL,h,Andrew Hammond,W,29,28,64:43
1717,2015-04-02,TBL,OTT,@,Ben Bishop,O,34,32,64:43
1718,2015-04-04,OTT,WSH,h,Andrew Hammond,W,32,29,63:05
1719,2015-04-04,WSH,OTT,@,Braden Holtby,O,28,24,63:14
1720,2015-04-07,OTT,PIT,h,Andrew Hammond,W,28,25,62:27
1721,2015-04-07,PIT,OTT,@,Marc-Andre Fleury,O,44,40,62:39
1722,2014-10-09,PHI,NJD,h,Steve Mason,L,25,20,58:43
1723,2014-10-09,NJD,PHI,@,Cory Schneider,W,39,35,60:00
1724,2014-10-11,PHI,MTL,h,Ray Emery,O,38,35,65:00
1725,2014-10-11,MTL,PHI,@,Carey Price,W,32,29,64:30
1726,2014-10-14,PHI,ANA,h,Steve Mason,O,28,25,64:52
1727,2014-10-14,ANA,PHI,@,Frederik Andersen,W,42,39,65:00
1728,2014-10-25,PHI,DET,h,Ray Emery,W,37,35,59:53
1729,2014-10-25,DET,PHI,@,Jonas Gustavsson,L,16,13,59:02
1730,2014-10-28,PHI,LAK,h,Ray Emery,W,40,38,62:36
1731,2014-10-28,LAK,PHI,@,Jonathan Quick,O,43,40,62:36
1732,2014-11-04,PHI,EDM,h,Steve Mason,W,36,35,60:00
1733,2014-11-04,EDM,PHI,@,Viktor Fasth,L,25,21,60:00
1734,2014-11-06,PHI,FLA,h,Steve Mason,W,35,34,60:00
1735,2014-11-06,FLA,PHI,@,Roberto Luongo,L,30,26,60:00
1736,2014-11-08,PHI,COL,h,Steve Mason,W,39,36,60:00
1737,2014-11-08,COL,PHI,@,Reto Berra,L,27,23,57:11
1738,2014-11-14,PHI,CBJ,h,Steve Mason,L,38,34,58:26
1739,2014-11-14,CBJ,PHI,@,Curtis McElhinney,W,27,24,59:45
1740,2014-11-20,PHI,MIN,h,Ray Emery,L,29,26,59:23
1741,2014-11-20,MIN,PHI,@,Darcy Kuemper,W,39,37,59:41
1742,2014-11-22,PHI,CBJ,h,Steve Mason,W,22,20,59:54
1743,2014-11-22,CBJ,PHI,@,Sergei Bobrovsky,L,37,33,59:05
1744,2014-11-28,PHI,NYR,h,Steve Mason,L,24,21,59:30
1745,2014-11-28,NYR,PHI,@,Cam Talbot,W,26,26,59:35
1746,2014-12-11,PHI,NJD,h,Ray Emery,W,18,17,59:59
1747,2014-12-11,NJD,PHI,@,Cory Schneider,L,35,32,59:39
1748,2014-12-13,PHI,CAR,h,Steve Mason,W,26,25,60:00
1749,2014-12-13,CAR,PHI,@,Anton Khudobin,L,23,18,60:00
1750,2014-12-16,PHI,TBL,h,Steve Mason,L,22,20,58:03
1751,2014-12-16,TBL,PHI,@,Andrei Vasilevskiy,W,24,23,60:00
1752,2014-12-18,PHI,FLA,h,Steve Mason,O,32,31,65:00
1753,2014-12-18,FLA,PHI,@,Roberto Luongo,W,26,25,65:00
1754,2015-01-06,PHI,OTT,h,Steve Mason,W,42,41,65:00
1755,2015-01-06,OTT,PHI,@,Craig Anderson,O,34,33,65:00
1756,2015-01-08,PHI,WSH,h,Steve Mason,W,28,26,61:13
1757,2015-01-08,WSH,PHI,@,Braden Holtby,O,33,30,60:25
1758,2015-01-10,PHI,BOS,h,Ray Emery,L,13,10,50:39
1759,2015-01-10,BOS,PHI,@,Tuukka Rask,W,25,24,59:58
1760,2015-01-12,PHI,TBL,h,Rob Zepp,W,24,21,59:44
1761,2015-01-12,TBL,PHI,@,Ben Bishop,,12,9,37:24
1762,2015-01-15,PHI,VAN,h,Rob Zepp,,10,9,38:39
1763,2015-01-15,VAN,PHI,@,Ryan Miller,W,30,30,60:00
1764,2015-01-20,PHI,PIT,h,Ray Emery,W,35,33,63:57
1765,2015-01-20,PIT,PHI,@,Thomas Greiss,O,40,37,63:57
1766,2015-01-27,PHI,ARI,h,Steve Mason,W,23,22,59:02
1767,2015-01-27,ARI,PHI,@,Mike Smith,O,42,39,65:00
1768,2015-01-29,PHI,WPG,h,Steve Mason,W,38,36,60:00
1769,2015-01-29,WPG,PHI,@,Michael Hutchinson,L,31,27,59:11
1770,2015-01-31,PHI,TOR,h,Steve Mason,W,30,30,60:00
1771,2015-01-31,TOR,PHI,@,James Reimer,L,18,17,59:06
1772,2015-02-05,PHI,NYI,h,Steve Mason,O,30,28,65:00
1773,2015-02-05,NYI,PHI,@,Jaroslav Halak,W,18,16,65:00
1774,2015-02-17,PHI,CBJ,h,Ray Emery,L,24,20,58:08
1775,2015-02-17,CBJ,PHI,@,Curtis McElhinney,W,44,42,60:00
1776,2015-02-19,PHI,BUF,h,Ray Emery,O,32,30,64:52
1777,2015-02-19,BUF,PHI,@,Michal Neuvirth,W,38,36,64:58
1778,2015-02-21,PHI,NSH,h,Rob Zepp,W,22,20,65:00
1779,2015-02-21,NSH,PHI,@,Pekka Rinne,O,33,31,65:00
1780,2015-02-22,PHI,WSH,h,Rob Zepp,W,23,21,59:59
1781,2015-02-22,WSH,PHI,@,Braden Holtby,L,28,25,57:32
1782,2015-02-28,PHI,NYR,h,Steve Mason,W,36,34,60:00
1783,2015-02-28,NYR,PHI,@,Cam Talbot,L,33,30,59:32
1784,2015-03-03,PHI,CGY,h,Steve Mason,O,26,23,61:23
1785,2015-03-03,CGY,PHI,@,Karri Ramo,W,37,35,61:23
1786,2015-03-05,PHI,STL,h,Steve Mason,W,29,28,60:00
1787,2015-03-05,STL,PHI,@,Brian Elliott,L,30,28,58:27
1788,2015-03-10,PHI,DAL,h,Steve Mason,L,39,37,57:57
1789,2015-03-10,DAL,PHI,@,Kari Lehtonen,W,26,25,59:49
1790,2015-03-14,PHI,DET,h,Steve Mason,W,33,31,59:54
1791,2015-03-14,DET,PHI,@,Jimmy Howard,L,36,29,60:00
1792,2015-03-25,PHI,CHI,h,Steve Mason,W,35,34,60:00
1793,2015-03-25,CHI,PHI,@,Corey Crawford,L,33,29,60:00
1794,2015-03-28,PHI,SJS,h,Steve Mason,O,44,42,64:41
1795,2015-03-28,SJS,PHI,@,Alex Stalock,W,18,16,64:55
1796,2015-04-05,PHI,PIT,h,Steve Mason,W,47,46,59:21
1797,2015-04-05,PIT,PHI,@,Thomas Greiss,L,20,16,59:49
1798,2015-04-07,PHI,NYI,h,Steve Mason,W,40,36,59:51
1799,2015-04-07,NYI,PHI,@,Jaroslav Halak,L,27,22,58:07
1800,2015-04-09,PHI,CAR,h,Ray Emery,L,26,24,58:27
1801,2015-04-09,CAR,PHI,@,Cam Ward,W,28,27,59:53
1802,2015-04-11,PHI,OTT,h,Steve Mason,L,22,19,59:40
1803,2015-04-11,OTT,PHI,@,Andrew Hammond,W,35,34,60:00
1804,2014-10-09,PIT,ANA,h,Marc-Andre Fleury,W,29,25,60:00
1805,2014-10-09,ANA,PIT,@,John Gibson,L,39,33,60:00
1806,2014-10-16,PIT,DAL,h,Marc-Andre Fleury,L,28,25,59:57
1807,2014-10-16,DAL,PIT,@,Kari Lehtonen,W,29,27,60:00
1808,2014-10-18,PIT,NYI,h,Marc-Andre Fleury,W,35,34,60:00
1809,2014-10-18,NYI,PIT,@,Jaroslav Halak,L,37,35,58:42
1810,2014-10-22,PIT,PHI,h,Marc-Andre Fleury,L,32,28,59:05
1811,2014-10-22,PHI,PIT,@,Ray Emery,W,25,22,60:00
1812,2014-10-28,PIT,NJD,h,Marc-Andre Fleury,W,19,16,60:00
1813,2014-10-28,NJD,PIT,@,Cory Schneider,L,23,18,40:00
1814,2014-10-30,PIT,LAK,h,Marc-Andre Fleury,W,36,36,60:00
1815,2014-10-30,LAK,PIT,@,Martin Jones,L,23,20,59:32
1816,2014-11-01,PIT,BUF,h,Marc-Andre Fleury,W,18,18,60:00
1817,2014-11-01,BUF,PIT,@,Jhonas Enroth,L,34,29,60:00
1818,2014-11-15,PIT,NYR,h,Marc-Andre Fleury,W,31,29,65:00
1819,2014-11-15,NYR,PIT,@,Henrik Lundqvist,O,38,36,65:00
1820,2014-11-21,PIT,NYI,h,Marc-Andre Fleury,O,35,31,64:58
1821,2014-11-21,NYI,PIT,@,Chad Johnson,W,30,26,65:00
1822,2014-11-26,PIT,TOR,h,Marc-Andre Fleury,W,27,24,62:53
1823,2014-11-26,TOR,PIT,@,Jonathan Bernier,O,26,22,62:53
1824,2014-11-28,PIT,CAR,h,Marc-Andre Fleury,L,34,31,59:21
1825,2014-11-28,CAR,PIT,@,Cam Ward,W,22,20,60:00
1826,2014-12-02,PIT,NJD,h,Marc-Andre Fleury,W,29,29,60:00
1827,2014-12-02,NJD,PIT,@,Cory Schneider,L,23,22,58:50
